ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_MSN_M2S2
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI                                                                ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)                                                                 ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     26/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          187.6          0.000          1.000          2.931          0.000          0.000          0.000          0.000
     27/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          186.4          0.000          1.000          2.932          0.000          0.000          0.000          0.000
     28/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          182.7          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     29/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          181.9          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     30/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          181.5          0.000          1.000          2.858          0.000          0.000          0.000          0.000
     31/01/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          203.2          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     01/02/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          225.8          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     02/02/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          242.0          0.000          1.000          2.811          0.000          0.000          0.000          0.000
     03/02/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 12467547512632450680645502309279644076099953092414706498404352.000          251.3          0.000          1.000          2.801          0.000          0.000          0.000          0.000
